amp	num_sortie	nb_moyen	period_echant	annee	mois	jour	saison	type_J	heure	meteoAM	nebulositeAM	dir_ventAM	force_ventAM	merAM	lune	zone	statut_PAMPA	groupe	type_bateau	taille_bateau	immat	nb_pers	nbre_ligne	mouillage	nature_fond	latitude	longitude	act1	categ_act	act2	categ_act_1	quest_info	sens1	sens2
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	30	Z3	G	M	NA	inconnu	15	-999	NA	NA	0	0	PL	plongee	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	30	Z3	G	Z	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	31	Z3	G	PI	NA	NA	4	4	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	31	Z3	G	PI	NA	NA	2	-999	NA	NA	0	0	PP	peche	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	31	Z3	G	PI	NA	NA	1	-999	NA	NA	0	0	CH	peche	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	31	Z3	G	Z	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	32	Z3	G	PI	NA	NA	6	6	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	32	Z3	G	M	NA	inconnu	1	1	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	32	Z3	G	M	NA	inconnu	1	1	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	32	Z3	G	M	NA	inconnu	3	3	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	32	Z3	G	PI	NA	NA	5	-999	NA	NA	0	0	CH	peche	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	32	Z3	G	PI	NA	NA	50	-999	NA	NA	0	0	PL	plongee	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	32	Z3	G	V	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	33	Z3	G	M	NA	inconnu	1	1	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	33	Z3	G	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	33	Z3	G	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	33	Z3	G	M	NA	inconnu	3	3	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	29	Z3	G	Z	NA	inconnu	5	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	29	Z3	G	Z	NA	inconnu	6	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	29	Z3	G	Z	NA	inconnu	8	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	29	Z3	G	V	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	29	Z3	G	M	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	29	Z3	G	M	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	29	Z3	G	M	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	29	Z3	G	M	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	29	Z3	G	M	NA	inconnu	4	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	29	Z3	G	M	NA	inconnu	5	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	29	Z3	G	M	NA	inconnu	5	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	30	Z3	G	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	30	Z3	G	Z	NA	inconnu	2	-999	NA	NA	0	0	CH	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	30	Z3	G	M	NA	inconnu	10	-999	NA	NA	0	0	PL	plongee	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	30	Z3	G	Z	NA	inconnu	3	-999	NA	NA	0	0	PL	plongee	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	30	Z3	G	M	NA	inconnu	2	-999	NA	NA	0	0	PL	plongee	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	30	Z3	G	M	NA	inconnu	4	-999	NA	NA	0	0	PL	plongee	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	30	Z3	G	M	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	30	Z3	G	M	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	30	Z3	G	M	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	30	Z3	G	M	NA	inconnu	4	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	30	Z3	G	M	NA	inconnu	6	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	30	Z3	G	M	NA	inconnu	4	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	31	Z3	G	PI	NA	NA	3	3	NA	NA	0	0	PB	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	31	Z3	G	PI	NA	NA	2	4	NA	NA	0	0	PB	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	31	Z3	G	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	31	Z3	G	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	31	Z3	G	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	31	Z3	G	M	NA	inconnu	4	4	NA	NA	0	0	PE	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	31	Z3	G	PI	NA	NA	2	-999	NA	NA	0	0	CH	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	31	Z3	G	Z	NA	inconnu	4	-999	NA	NA	0	0	PL	plongee	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	31	Z3	G	Z	NA	inconnu	6	-999	NA	NA	0	0	PL	plongee	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	33	Z3	G	M	NA	inconnu	3	3	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	33	Z3	G	M	NA	inconnu	4	4	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	33	Z3	G	PI	NA	NA	1	-999	NA	NA	0	0	CH	peche	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	33	Z3	G	NA	NA	NA	-999	-999	NA	NA	0	0	ED	peche	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	33	Z3	G	NA	NA	NA	-999	-999	NA	NA	0	0	ED	peche	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	33	Z3	G	M	NA	inconnu	2	-999	AC	NA	0	0	PS	plaisance	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	33	Z3	G	M	NA	inconnu	6	-999	AC	NA	0	0	PS	plaisance	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	33	Z3	G	KY	NA	inconnu	-999	-999	NA	NA	0	0	KY	familiale	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	33	Z3	G	KY	NA	inconnu	-999	-999	NA	NA	0	0	KY	familiale	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	33	Z3	G	KY	NA	inconnu	-999	-999	NA	NA	0	0	KY	familiale	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	33	Z3	G	KY	NA	inconnu	-999	-999	NA	NA	0	0	KY	familiale	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	33	Z3	G	KY	NA	inconnu	-999	-999	NA	NA	0	0	KY	familiale	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	33	Z3	G	KY	NA	inconnu	-999	-999	NA	NA	0	0	KY	familiale	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	33	Z3	G	KY	NA	inconnu	-999	-999	NA	NA	0	0	KY	familiale	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	34	Z3	G	PI	NA	NA	1	2	NA	NA	0	0	PB	peche	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	34	Z3	G	M	NA	inconnu	1	1	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	34	Z3	G	M	NA	inconnu	3	3	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	34	Z3	G	M	NA	inconnu	3	3	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	34	Z3	G	M	NA	inconnu	4	4	NA	NA	0	0	PE	peche	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	34	Z3	G	M	NA	inconnu	4	-999	AC	NA	0	0	PS	plaisance	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_22	2	2008	2008	7	28	ete	VAC	NA	NA	0	WNW	2	1	LD	34	Z3	G	KY	NA	inconnu	-999	-999	NA	NA	0	0	KY	familiale	NA	NA	non	Carry->Corbieres	Carry->Laurons
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	1	Z3	A	PI	NA	NA	6	6	NA	NA	0	0	PB	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	1	Z3	A	PI	NA	NA	4	8	NA	NA	0	0	PB	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	1	Z3	A	PI	NA	NA	3	9	NA	NA	0	0	PB	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	1	Z3	A	M	NA	inconnu	1	1	NA	NA	0	0	PE	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	1	Z3	A	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	1	Z3	A	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	1	Z3	A	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	1	Z3	A	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	31	Z3	G	M	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	31	Z3	G	M	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	31	Z3	G	M	NA	inconnu	4	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	31	Z3	G	M	NA	inconnu	5	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	32	Z3	G	PI	NA	NA	6	6	NA	NA	0	0	PB	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	32	Z3	G	PI	NA	NA	1	2	NA	NA	0	0	PB	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	32	Z3	G	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	32	Z3	G	M	NA	inconnu	3	3	NA	NA	0	0	PE	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	32	Z3	G	PI	NA	NA	6	-999	NA	NA	0	0	CH	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	32	Z3	G	PI	NA	NA	4	-999	NA	NA	0	0	PL	plongee	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	32	Z3	G	V	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	32	Z3	G	V	NA	inconnu	4	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	32	Z3	G	Z	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	32	Z3	G	Z	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	32	Z3	G	M	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	32	Z3	G	M	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	32	Z3	G	M	NA	inconnu	6	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	32	Z3	G	V	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	32	Z3	G	V	NA	inconnu	6	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	32	Z3	G	M	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	32	Z3	G	M	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	32	Z3	G	M	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	32	Z3	G	JS	NA	inconnu	-999	-999	NA	NA	0	0	JS	vitesse	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	32	Z3	G	JS	NA	inconnu	-999	-999	NA	NA	0	0	JS	vitesse	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	33	Z3	G	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	33	Z3	G	M	NA	inconnu	2	2	NA	NA	0	0	PE	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	33	Z3	G	M	NA	inconnu	3	3	NA	NA	0	0	PE	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	33	Z3	G	M	NA	inconnu	3	3	NA	NA	0	0	PE	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	33	Z3	G	M	NA	inconnu	2	-999	NA	NA	0	0	CH	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	33	Z3	G	NA	NA	NA	-999	-999	NA	NA	0	0	ED	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	33	Z3	G	V	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	33	Z3	G	V	NA	inconnu	4	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	33	Z3	G	M	NA	inconnu	2	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	33	Z3	G	M	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	33	Z3	G	M	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	33	Z3	G	M	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	33	Z3	G	M	NA	inconnu	3	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	33	Z3	G	M	NA	inconnu	4	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	33	Z3	G	M	NA	inconnu	4	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	33	Z3	G	M	NA	inconnu	4	-999	NA	NA	0	0	PS	plaisance	NA	NA	non	Laurons->Carry	Carry->Corbieres
CB	CB2008_23	2	2008	2008	8	3	ete	JW+VAC	NA	NA	0	SW	4	3	LM	34	Z3	G	PI	NA	NA	1	1	NA	NA	0	0	PB	peche	NA	NA	non	Laurons->Carry	Carry->Corbieres
